Taille_Auto,Poids_Auto,Acceleration,Annee_Fabrication,Kilometrage,Nombre_Portes,Vitesse_Max,Prix_Assurance,Categorie_Voiture,Decote,Impact_Environnement
2.754808319131568,7996.884742302188,2.2811248527631225,2007,187068.95627480498,4,199.2954576171355,566.0262980868167,1,0.13246537437343742,1
2.823378333383088,3845.7717426776876,1.7619677267693288,2020,102166.16162912443,3,291.0566997466098,597.5183392401966,3,0.10304267773721776,1
4.738182622153747,1846.801521408007,1.3566806708023216,2011,37367.96517878907,4,239.76560228739092,703.095181691663,2,0.7089018716208402,3
3.965652839116192,9406.138102067303,1.9979915478076602,2017,146942.93390281644,5,175.52269497635046,975.2117812809093,1,0.73013312202355,1
2.153213543032385,6535.864685315212,2.3846183553977367,2016,225703.8605658096,3,265.01627470768256,837.8831656342463,3,0.8854726012390247,1
3.1206708584965166,8834.22430850169,0.44197635568911164,2010,98486.25767600356,5,249.40748479962707,353.09469146041187,4,0.422464075408291,1
4.06794154579025,4208.622301741851,1.4828820053129768,2018,193998.75742222674,5,156.1093741116255,728.0532156700723,2,0.8427383926140221,3
2.3348499929694384,1503.3489457623773,0.5777707280714939,2006,69538.68158596347,3,293.7374249037838,612.3099707869355,1,0.3991899238890886,3
2.79822837567963,9763.219588448386,1.293152792434768,2011,70695.0363859805,5,185.3929022851535,991.4666622393801,5,0.4153942084063753,1
2.7770950157566365,7103.701712435493,2.286658642148118,2018,212336.1203112639,3,195.04393444203274,234.004662730431,2,0.872913976725418,1
4.445872396178481,27.75548277156784,2.0708737893349887,2023,162929.39983155485,3,243.21618990951862,442.2619837370004,4,0.0014696650971551817,3
3.6990107855677072,2424.1988415135593,1.7947042056341964,2012,62305.86875082336,4,243.309462942466,327.68379143622775,5,0.8195429889564446,1
3.0570890978866028,5568.905956474274,2.4545408700118174,2006,182924.70651689803,3,282.42271208702306,672.2867231287665,4,0.6983446836202637,1
2.9974822256363423,5635.398257168536,2.83154921653932,2020,120828.00223303727,4,185.97997422392905,1238.3280599240252,1,0.5110349819767913,1
2.887593694357437,2882.1753884719255,2.3226248072022533,2007,70148.5783425185,3,151.59572031483074,1359.4584257505705,1,0.6853300157069175,1
4.54141436261929,3229.3282634048037,2.6821866528885545,2008,176917.72702230845,3,278.13601442171245,1137.8340861007368,5,0.5061873953803754,3
2.135196622051973,8108.7550675895145,2.137656672895283,2016,105469.61507397034,4,189.18617634452767,813.553350058941,2,0.3617786757654604,1
4.337381513934766,214.1077876299176,1.388895040305267,2008,35199.912650064194,5,181.3124523399117,246.0022459582458,5,0.2374380256116233,3
3.138771821475615,1242.1882666214756,1.3230558861622619,2009,54112.786558560554,4,162.31490152882247,1253.0366555510434,2,0.8724845915011151,1
4.651196194694686,9609.2981539597,2.107669416161476,2019,183987.59636411013,5,227.21843373002716,1138.929945221484,5,0.8025204412578593,3
4.768007558107715,7725.842690884418,3.7665443153372804,2006,198118.65672983948,5,223.27684377629268,1192.70729607766,3,0.7033532786921605,3
3.455500116102716,6464.0612389987855,0.5772789759526655,2015,172909.4068862917,5,155.38898813284447,983.8817835275322,2,0.9146618099017059,1
2.0750174925444607,4144.119114927581,0.8687854798466357,2014,248818.0329793935,3,209.6978017438482,1282.9552444951928,3,0.38751034952826857,2
4.719259371605268,5896.88808710327,0.13403420819065426,2013,44925.61542762408,3,217.0938017174346,817.5565397045534,1,0.5188151009512328,3
4.3259518061991535,515.0333193007455,2.294236604629312,2023,59233.32127172803,4,272.036747839949,1081.1559347879645,2,0.5429666049917486,3
2.003631572327514,3228.2465959034134,3.9492624042756654,2001,238104.88101758898,3,238.7828270458131,394.2820377128762,4,0.20328255451716426,1
2.471709101952033,6054.85721616682,3.467026307876885,2020,18722.72047074716,5,173.095430209177,536.2338698159568,2,0.2756813332968383,2
2.0840677875567355,3166.0911031652754,2.319916604652649,2016,76645.50655096189,3,260.89317745908875,778.6700433037319,3,0.17456073826037444,1
2.9703410026148322,8041.916151776535,2.260302855441333,2004,192718.5391912182,5,197.86851921210535,1075.5608910866529,2,0.47528100186825706,1
3.1565935424213074,1974.0122891212345,0.01357779454371677,2009,25043.568333584288,3,165.57283111734822,902.3255320804091,2,0.7574728139014192,1
4.146095698521559,9178.181799139775,2.016028312527816,2008,31743.080359448977,5,154.5773346120146,1305.195746060653,1,0.022236551728927134,3
3.7216511652864175,8638.4713141321,1.0346233091287083,2004,22395.96303626326,4,229.13979116420904,993.8948663358076,3,0.9259885610421579,1
2.64251533677302,1924.9115744270257,2.018633139485604,2001,48297.85772182457,4,261.2882620138283,923.3402573689909,5,0.36747322690371087,1
4.9551550977079435,6266.279646910882,0.310093536077787,2002,67058.03992041845,4,292.2721588451663,993.0701373689501,4,0.8461992031520716,3
2.0002483462866256,7870.2409070175145,6.1047214793698945,2017,236187.9279031189,3,160.32520077657017,441.39845521403015,3,0.9991377346166928,1
4.170890194916549,1039.2140109813238,3.3903320557283623,2008,88573.4280861458,3,270.71588704962943,475.370046999971,4,0.11218347372325921,3
3.042181902811455,5552.961362140661,5.891764865225513,2012,245306.88528561566,3,277.72400130542763,1396.7320644434053,3,0.899447898869132,1
4.659489184319853,9700.381841943945,4.435491300585251,2021,110475.56417609486,5,174.83422263847066,1159.1521418577886,4,0.8958570285418574,3
3.0383937218236365,1659.2256105333047,3.3998867232930987,2011,236393.34220199473,3,188.5791588293016,1347.7427956997115,5,0.9575360016938337,1
3.3582223537189275,132.4345070453224,0.6021641217672009,2010,89175.54175968432,5,218.0727277157861,180.95176195282667,1,0.6316846386541721,1
2.0470362727503533,6151.712717428469,6.259376840147806,2022,214920.5437765344,4,202.35882302470534,1305.4212234489603,5,0.8632283579776475,3
3.311053329627474,3853.0987197692352,1.777079623750601,2000,165911.9457475678,4,273.51478487271794,1281.7275849202517,3,0.6977499340496606,1
2.7220692556958466,2292.9658323168323,3.378886617915146,2005,46783.85554868572,4,217.51547213153128,1387.3878440147053,2,0.4772534452913194,1
3.330870465072042,5479.611996694505,0.8894347172542929,2002,27317.214860062057,5,279.8952849433554,523.4922472355969,2,0.018345724142705633,1
4.4784228893981375,8335.902745504665,2.0111424644446316,2021,59534.8680395307,3,228.61280898273563,1085.5842610135926,4,0.6611436420786485,3
3.243586391527109,7030.584999579998,4.753896325602419,2007,157207.1276800464,3,162.97001537307784,715.7957449438561,5,0.5310766968364022,1
4.895336710828565,3581.2896876206805,1.9521254496724594,2017,157660.3852263035,3,201.71576419773322,1131.8342078396734,4,0.31585754275642497,3
4.749345215953407,7716.367055422663,1.1810574680078079,2023,166439.10512572792,3,179.5847097826643,227.79585038953684,3,0.7062076010944881,3
2.09659164181595,1299.61446668939,1.1465573528692374,2001,102786.28450649482,5,206.76730852799122,1178.0217667302586,5,0.8905506114866037,2
3.5471003618744517,6909.969095883981,0.8490903438710897,2010,102323.08696280929,4,206.24174051534362,1085.8893953379545,1,0.2995628119338005,1
2.4428898083947344,8420.906700597496,3.4358965239640105,2018,223042.29556092535,3,232.51550702762077,900.3377136531241,4,0.7310635769923596,2
4.014271540416781,7046.034506594754,2.642016197820011,2011,118716.41485302475,4,155.78040857863832,1194.8900958298327,1,0.1809232678305822,3
4.470017204322731,1879.0228327741588,1.6643301196634082,2015,128845.09844933386,3,159.36437574844524,150.7183976804252,4,0.9261705036617907,3
4.182471124917216,6553.4040865856405,1.5010303677990315,2020,111271.97677383957,3,194.63943849887207,1463.265623713355,1,0.8942658167904755,3
3.9009438373052863,7200.953358757214,2.331433383559777,2020,118385.82393245575,4,172.60035526523654,1147.3608530624738,3,0.5288267965689227,1
4.0190529491964,5070.024680632056,0.2691943078051784,2002,50773.8405697212,3,160.97583038117116,465.81603898905735,1,0.4993993488392954,3
2.894603581336279,5979.235590103496,2.9756204180264545,2017,104981.97350273206,4,279.50970515202806,261.8241203898863,4,0.7771100144212487,1
3.6286378082639086,6521.409937988103,3.005752213870724,2004,248531.819740122,5,273.2689211968277,1053.2306838070115,4,0.8338551524703857,1
3.4846481827141513,5474.879572621794,0.725825873320306,2018,228079.29595454055,5,197.7152439540604,1276.9438827823071,4,0.2517073603248243,1
